id,user_id,location_id,duration,start_day,end_day,start_min,end_min,weekday
10608,85,1165,739.0,253,253,672,1412,3
10609,85,1169,482.0,253,254,1438,480,3
10610,85,347,1120.0,254,255,568,248,4
10611,85,347,1037.0,255,256,584,181,5
10612,85,347,304.0,256,256,619,923,6
10613,85,347,604.0,256,257,924,89,6
10614,85,5,48.0,257,257,122,170,0
10615,85,347,45.0,257,257,230,276,0
10616,85,347,380.0,257,257,324,705,0
10617,85,5,874.0,257,258,709,143,0
10618,85,1165,58.0,258,258,192,250,1
10619,85,1165,928.0,258,259,697,185,1
10620,85,1173,259.0,259,259,317,577,2
10621,85,347,49.0,259,259,670,720,2
10622,85,347,969.0,259,260,732,261,2
10623,85,5,40.0,260,260,264,304,3
10624,85,1165,213.0,260,260,353,566,3
10625,85,1174,193.0,260,260,596,789,3
10626,85,1172,703.0,260,261,810,74,3
10627,85,1169,383.0,261,261,99,483,4
10628,85,347,1064.0,261,262,562,187,4
10629,85,347,132.0,262,262,247,380,5
10630,85,347,103.0,262,262,582,685,5
10631,85,5,116.0,263,263,444,561,6
10632,85,347,857.0,263,263,567,1425,6
10633,85,1165,59.0,264,264,84,143,0
10634,85,347,1159.0,264,265,409,129,0
10635,85,1165,101.0,265,265,185,287,1
10636,85,1173,239.0,265,265,336,576,1
10637,85,1172,929.0,265,266,596,86,1
10638,85,1170,130.0,266,266,107,237,2
10639,85,1169,139.0,266,266,454,594,2
10640,85,1165,1349.0,266,267,634,544,2
10641,85,1165,840.0,267,267,577,1417,3
10642,85,1169,488.0,267,268,1437,485,3
10643,85,347,1030.0,269,270,592,182,5
10644,85,347,1809.0,270,271,227,596,6
10645,85,1165,793.0,271,272,767,120,0
10646,85,347,653.0,279,280,892,105,1
10647,85,1177,102.0,280,280,154,256,2
10648,85,1165,1299.0,280,281,627,487,2
10649,85,1172,899.0,281,281,506,1405,3
10650,85,1165,871.0,282,283,597,28,4
10651,85,347,1916.0,283,284,276,752,5
10652,85,347,981.0,284,285,784,325,6
10653,85,347,1204.0,285,286,331,95,0
10654,85,1172,90.0,286,286,159,250,1
10655,85,1169,39.0,286,286,274,314,1
10656,85,1174,267.0,286,286,434,702,1
10657,85,1060,791.0,286,287,715,67,1
10658,85,1169,508.0,287,287,90,599,2
10659,85,1165,1335.0,287,288,626,521,2
10660,85,1169,492.0,288,289,1431,484,3
10661,85,347,1045.0,289,290,610,216,4
10662,85,347,1370.0,290,291,423,354,5
10663,85,1175,929.0,292,292,490,1419,0
10664,85,1165,971.0,293,294,564,95,1
10665,85,1173,48.0,294,294,118,166,2
10666,85,1172,856.0,294,295,626,43,2
10667,85,1165,1245.0,295,295,176,1421,3
10668,85,1173,487.0,296,296,0,487,4
10669,85,1130,36.0,298,298,252,289,6
10670,85,1165,717.0,299,300,735,12,0
10671,85,347,719.0,300,301,757,37,1
10672,85,1177,500.0,301,301,94,595,2
10673,85,1166,829.0,301,302,630,20,2
10674,85,1176,41.0,302,302,185,227,3
10675,85,1172,1171.0,302,302,239,1411,3
10676,85,1173,485.0,302,303,1438,483,3
10677,85,1165,38.0,303,303,513,551,4
10678,85,1178,55.0,305,305,508,563,6
10679,85,347,1219.0,305,306,570,349,6
10680,85,1165,1044.0,306,307,396,1440,0
10681,85,1173,651.0,307,307,21,673,1
10682,85,1179,33.0,308,308,747,780,2
10683,85,347,795.0,308,309,807,162,2
10684,85,1169,484.0,309,310,1439,484,3
10685,85,347,73.0,310,310,600,674,4
10686,85,5,1375.0,310,311,677,612,4
10687,85,347,962.0,312,313,575,98,6
10688,85,1165,1273.0,313,313,163,1437,0
10689,85,1169,663.0,314,314,16,680,1
10690,85,676,186.0,314,314,776,962,1
10691,85,5,531.0,314,315,970,62,1
10692,85,1165,460.0,315,315,120,581,2
10693,85,347,956.0,315,316,715,231,2
10694,85,5,1305.0,316,317,238,104,3
10695,85,1180,49.0,317,317,366,415,4
10696,85,1120,122.0,317,317,438,560,4
10697,85,347,115.0,319,319,384,499,6
10698,85,347,915.0,319,319,512,1428,6
10699,85,1165,1254.0,320,321,186,1440,0
10700,85,1169,337.0,322,322,290,627,2
10701,85,1172,821.0,322,323,647,28,2
10702,85,1165,1245.0,323,323,156,1402,3
10703,85,347,1176.0,324,325,524,261,4
10704,85,106,95.0,369,369,456,551,0
10705,85,5,196.0,369,369,564,760,0
10706,85,5,327.0,369,369,780,1107,0
10707,85,7,453.0,369,370,1123,136,0
10708,85,690,120.0,370,370,146,267,1
10709,85,676,48.0,370,370,273,322,1
10710,85,5,35.0,380,380,752,787,4
10711,85,347,733.0,380,381,803,96,4
10712,85,212,747.0,381,381,604,1352,5
10713,85,347,67.0,383,383,325,393,0
10714,85,237,83.0,383,383,465,548,0
10715,85,443,85.0,383,383,650,736,0
10716,85,347,531.0,390,390,828,1360,0
10717,85,1181,566.0,390,391,1404,530,0
10718,85,347,767.0,391,391,591,1359,1
10719,85,347,804.0,392,392,561,1366,2
10720,85,821,1074.0,395,395,284,1359,5
10721,85,608,622.0,395,396,1410,592,5
10722,85,347,730.0,396,396,627,1357,6
10723,85,347,753.0,397,397,611,1364,0
10724,85,347,753.0,398,398,608,1362,1
10725,85,347,1034.0,400,400,335,1370,3
10726,85,1181,664.0,400,401,1422,646,3
10727,85,1182,405.0,403,403,106,512,6
10728,85,55,725.0,403,403,632,1358,6
10729,85,1033,34.0,405,405,208,243,1
10730,85,347,1052.0,405,405,299,1352,1
10731,85,1183,1399.0,405,406,1404,1364,1
10732,85,1184,630.0,406,407,1408,599,2
10733,85,347,664.0,407,407,703,1368,3
10734,85,1185,586.0,407,408,1409,555,3
10735,85,347,1000.0,408,409,609,169,4
10736,85,5,1341.0,409,410,419,320,5
10737,85,5,986.0,410,411,545,91,6
10738,85,1160,89.0,411,411,128,218,0
10739,85,1186,55.0,411,411,233,288,0
10740,85,5,1067.0,411,411,291,1359,0
10741,85,347,688.0,412,412,679,1367,1
10742,85,1187,605.0,412,413,1410,576,1
10743,85,347,734.0,413,413,631,1365,2
10744,85,1183,621.0,413,414,1408,589,2
10745,85,347,706.0,414,414,657,1363,3
10746,85,351,802.0,415,416,791,154,4
10747,85,1140,47.0,416,416,189,237,5
10748,85,347,564.0,417,417,789,1354,6
10749,85,188,50.0,417,417,1354,1404,6
10750,85,5,285.0,418,418,159,444,0
10751,85,5,919.0,418,418,448,1367,0
10752,85,1185,629.0,418,419,1415,604,0
10753,85,48,725.0,419,419,644,1370,1
10754,85,1188,645.0,419,420,1405,611,1
10755,85,347,728.0,420,420,638,1366,2
10756,85,1189,582.0,420,421,1412,555,2
10757,85,347,83.0,423,423,72,156,5
10758,85,1185,592.0,424,425,1407,560,6
10759,85,5,568.0,425,425,798,1366,0
10760,85,378,670.0,426,426,695,1365,1
10761,85,1187,1375.0,426,427,1424,1360,1
10762,85,347,1400.0,429,430,183,144,4
10763,85,1182,267.0,430,430,202,470,5
10764,85,813,51.0,430,430,470,521,5
10765,85,347,496.0,431,431,865,1362,6
10766,85,1189,1385.0,432,433,1418,1364,0
10767,85,1188,595.0,433,434,1401,556,1
10768,85,347,755.0,434,434,613,1368,2
10769,85,1186,1248.0,437,438,268,76,5
10770,85,1168,48.0,441,441,171,220,2
10771,85,1172,324.0,441,441,258,583,2
10772,85,347,730.0,441,441,644,1374,2
10773,85,347,738.0,442,442,658,1396,3
10774,85,1188,739.0,442,443,1414,714,3
10775,85,347,861.0,443,444,757,178,4
10776,85,1166,585.0,447,447,124,709,1
10777,85,5,164.0,447,447,721,885,1
10778,85,813,417.0,449,449,53,470,3
10779,85,5,949.0,449,450,493,2,3
10780,85,1182,605.0,450,450,53,659,4
10781,85,5,867.0,450,451,659,87,4
10782,85,813,77.0,452,452,529,606,6
10783,85,813,36.0,452,452,608,644,6
10784,85,347,728.0,452,452,686,1414,6
10785,85,1190,483.0,452,453,1435,479,6
10786,85,813,1004.0,453,454,483,48,0
10787,85,825,502.0,454,454,86,588,1
10788,85,5,1142.0,455,456,299,2,2
10789,85,813,535.0,456,456,57,593,3
10790,85,314,869.0,456,457,617,47,3
10791,85,1190,569.0,457,457,79,648,4
10792,85,5,757.0,457,457,669,1427,4
10793,85,813,630.0,458,458,44,674,5
10794,85,5,845.0,458,459,674,79,5
10795,85,5,36.0,459,459,84,120,6
10796,85,347,37.0,476,476,1092,1129,2
10797,85,347,42.0,476,476,1177,1219,2
10798,85,813,212.0,477,477,106,318,3
10799,85,5,972.0,479,480,623,156,5
10800,85,315,556.0,480,480,181,738,6
10801,85,347,743.0,480,481,796,99,6
10802,85,813,68.0,481,481,148,216,0
10803,85,813,406.0,483,483,179,585,2
10804,85,5,1258.0,483,484,593,411,2
10805,85,813,460.0,485,485,130,590,4
10806,85,1182,350.0,486,486,225,576,5
10807,85,813,459.0,488,488,134,594,0
10808,85,314,904.0,488,489,621,85,0
10809,85,813,106.0,489,489,124,231,1
10810,85,813,527.0,490,490,12,539,2
10811,85,1182,517.0,492,492,39,557,4
10812,85,347,979.0,492,493,563,102,4
10813,85,813,491.0,493,493,158,649,5
10814,85,1078,733.0,493,494,706,1440,5
10815,85,1182,427.0,495,495,138,565,0
10816,85,1182,451.0,497,497,91,543,2
10817,85,1078,931.0,497,498,600,91,2
10818,85,813,370.0,499,499,136,507,4
10819,85,5,847.0,499,499,550,1398,4
10820,85,1191,30.0,501,501,354,384,6
10821,85,1165,41.0,501,501,597,638,6
10822,85,347,769.0,502,502,614,1384,0
10823,85,1185,584.0,502,503,1404,548,0
10824,85,145,808.0,503,503,568,1376,1
10825,85,1157,664.0,503,504,1407,632,1
10826,85,1185,605.0,524,525,1420,586,1
10827,85,347,743.0,525,525,622,1365,2
10828,85,188,683.0,527,527,191,875,4
10829,85,809,54.0,535,535,366,420,5
10830,85,690,65.0,535,535,518,584,5
10831,85,5,1376.0,537,538,93,30,0
10832,85,5,643.0,538,538,43,687,1
10833,85,813,796.0,538,539,691,48,1
10834,85,5,584.0,539,539,114,699,2
10835,85,648,226.0,539,539,699,925,2
10836,85,1182,327.0,539,539,925,1252,2
10837,85,1182,170.0,539,539,1263,1433,2
10838,85,648,320.0,542,542,432,753,5
10839,85,648,147.0,546,546,703,851,2
10840,85,1182,556.0,546,547,896,12,2
10841,85,5,611.0,551,551,31,643,0
10842,85,980,48.0,551,551,666,715,0
10843,85,813,768.0,552,553,722,51,1
10844,85,5,633.0,553,553,87,720,2
10845,85,648,115.0,553,553,735,850,2
10846,85,1182,586.0,553,554,910,56,2
10847,85,5,711.0,554,554,108,820,3
10848,85,1182,541.0,554,554,864,1405,3
10849,85,1182,55.0,554,555,1419,34,3
10850,85,5,674.0,558,558,54,729,0
10851,85,1182,681.0,558,558,746,1428,0
10852,85,5,629.0,559,559,31,660,1
10853,85,1182,830.0,559,560,690,80,1
10854,85,5,394.0,560,560,125,520,2
10855,85,1192,56.0,562,562,247,304,4
10856,85,1193,58.0,562,562,406,465,4
10857,85,5,709.0,565,565,102,812,0
10858,85,813,631.0,565,566,851,43,0
10859,85,5,609.0,566,566,77,687,1
10860,85,813,760.0,566,567,726,47,1
10861,85,5,619.0,567,567,84,703,2
10862,85,648,140.0,567,567,707,847,2
10863,85,1182,608.0,567,568,902,70,2
10864,85,5,564.0,568,568,108,673,3
10865,85,1182,763.0,568,569,720,44,3
10866,85,5,580.0,569,569,75,656,4
10867,85,1182,266.0,569,569,676,942,4
10868,85,212,41.0,570,570,429,471,5
10869,85,5,846.0,572,572,17,863,0
10870,85,1182,492.0,572,572,927,1419,0
10871,85,5,720.0,573,573,28,748,1
10872,85,813,647.0,573,573,791,1439,1
10873,85,5,650.0,574,574,52,702,2
10874,85,648,132.0,574,574,718,850,2
10875,85,813,549.0,574,575,894,4,2
10876,85,5,817.0,575,575,39,857,3
10877,85,813,586.0,575,576,894,40,3
10878,85,5,562.0,576,576,80,642,4
10879,85,1182,108.0,576,576,682,790,4
10880,85,5,676.0,579,579,31,708,0
10881,85,1182,99.0,579,579,728,828,0
10882,85,813,648.0,579,580,846,55,0
10883,85,5,592.0,580,580,90,683,1
10884,85,813,763.0,580,581,723,47,1
10885,85,5,614.0,581,581,87,701,2
10886,85,648,133.0,581,581,712,845,2
10887,85,813,571.0,581,582,901,32,2
10888,85,5,556.0,582,582,72,629,3
10889,85,813,825.0,582,583,674,60,3
10890,85,5,579.0,583,583,88,667,4
10891,85,5,595.0,585,585,96,691,6
10892,85,813,766.0,585,586,733,59,6
10893,85,5,547.0,586,586,95,643,0
10894,85,1182,177.0,586,586,690,868,0
10895,89,5,186.0,0,0,518,704,4
10896,89,1194,996.0,3,4,663,220,0
10897,89,5,354.0,5,5,304,659,2
10898,89,1194,1201.0,7,8,695,456,4
10899,89,1194,1408.0,10,11,713,682,0
10900,89,5,524.0,12,12,150,674,2
10901,89,1194,754.0,12,13,768,83,2
10902,89,5,534.0,13,13,113,648,3
10903,89,1194,1434.0,13,14,688,682,3
10904,89,5,625.0,19,19,121,747,2
10905,89,1194,762.0,19,20,771,93,2
10906,89,1195,1093.0,20,21,347,1440,3
10907,89,1196,396.0,22,22,135,532,5
10908,89,5,412.0,24,24,285,698,0
10909,89,1194,913.0,24,25,716,189,0
10910,89,5,510.0,25,25,211,721,1
10911,89,1194,712.0,25,26,741,13,1
10912,89,1194,1022.0,27,28,692,275,3
10913,89,5,401.0,28,28,285,686,4
10914,89,1194,849.0,28,29,738,147,4
10915,89,1194,488.0,29,29,181,670,5
10916,89,1197,1145.0,29,30,691,397,5
10917,89,1198,227.0,30,30,442,670,6
10918,89,421,39.0,30,30,684,723,6
10919,89,5,44.0,32,32,877,921,1
10920,89,1199,846.0,36,37,709,116,5
10921,89,1200,41.0,37,37,131,173,6
10922,89,1201,43.0,37,37,173,217,6
10923,89,1194,1359.0,46,47,691,611,1
10924,89,1202,75.0,51,51,254,330,6
10925,89,1203,73.0,51,51,585,658,6
10926,89,1204,48.0,51,51,658,707,6
10927,89,5,395.0,80,80,290,685,0
10928,89,1194,835.0,80,81,702,98,0
10929,89,5,798.0,81,81,123,921,1
10930,89,1194,668.0,81,82,938,167,1
10931,89,5,494.0,82,82,183,677,2
10932,89,5,710.0,83,84,1422,692,3
10933,89,5,538.0,87,87,135,674,0
10934,89,1194,989.0,87,88,696,245,0
10935,89,5,424.0,88,88,264,689,1
10936,91,1205,667.0,0,1,878,106,3
10937,91,5,799.0,5,5,81,881,1
10938,91,1205,669.0,5,6,881,110,1
10939,91,1205,743.0,12,13,823,126,1
10940,91,1205,634.0,88,89,808,2,0
10941,91,1205,1016.0,91,92,779,355,3
10942,91,886,819.0,95,95,13,833,0
10943,91,5,32.0,97,97,834,867,2
10944,91,1205,612.0,97,98,869,42,2
10945,91,5,727.0,98,98,81,809,3
10946,91,1205,622.0,98,98,809,1432,3
10947,91,692,105.0,99,99,333,439,4
10948,91,1206,853.0,102,103,1425,838,0
10949,91,1207,594.0,103,104,875,30,1
10950,91,1205,594.0,104,105,870,24,2
10951,91,1208,799.0,105,105,36,835,3
10952,91,1205,133.0,105,105,880,1013,3
10953,91,5,302.0,105,105,1013,1316,3
10954,91,1205,111.0,105,106,1359,30,3
10955,91,5,432.0,106,106,60,493,4
10956,91,1209,800.0,106,106,515,1316,4
10957,91,1205,645.0,106,107,1357,563,4
10958,91,5,103.0,110,110,1214,1318,1
10959,91,1205,612.0,110,111,1367,539,1
10960,91,5,734.0,111,111,584,1319,2
10961,91,1205,572.0,111,112,1363,496,2
10962,91,5,794.0,112,112,534,1329,3
10963,91,1205,651.0,112,113,1387,599,3
10964,91,5,679.0,113,113,634,1314,4
10965,91,1205,680.0,116,117,1359,600,0
10966,91,5,685.0,117,117,600,1286,1
10967,91,1205,718.0,117,118,1298,577,1
10968,91,1205,669.0,118,119,1350,580,2
10969,91,1205,680.0,119,120,1318,559,3
10970,91,5,767.0,120,120,591,1359,4
10971,91,1205,784.0,120,121,1401,746,4
10972,91,1205,675.0,121,122,1359,594,5
10973,91,5,1295.0,122,123,626,481,6
10974,91,1205,568.0,123,124,1396,525,0
10975,91,886,836.0,124,124,532,1368,1
10976,91,1205,503.0,124,125,1401,465,1
10977,91,886,793.0,125,125,483,1277,2
10978,91,1205,560.0,132,133,1362,482,2
10979,91,887,33.0,133,133,492,526,3
10980,91,5,621.0,133,133,528,1149,3
10981,91,1205,801.0,133,134,1186,548,3
10982,91,5,570.0,134,134,581,1152,4
10983,91,1210,758.0,134,135,1200,518,4
10984,91,1210,744.0,135,136,1400,705,5
10985,91,5,120.0,136,136,765,886,6
10986,91,420,52.0,136,136,888,941,6
10987,91,5,439.0,136,136,945,1384,6
10988,91,1205,600.0,136,137,1398,558,6
10989,91,5,534.0,137,137,588,1122,0
10990,91,644,62.0,137,137,1126,1189,0
10991,91,5,37.0,137,137,1211,1248,0
10992,91,1206,705.0,137,138,1298,563,0
10993,91,5,150.0,138,138,593,744,1
10994,91,233,1238.0,138,139,749,547,1
10995,91,887,790.0,139,139,561,1351,2
10996,91,1205,746.0,143,143,164,910,6
10997,91,1205,614.0,147,148,1412,587,3
10998,91,1206,853.0,148,149,1398,812,4
10999,91,1205,687.0,150,151,1361,608,6
11000,91,1205,647.0,151,152,1353,561,0
11001,91,887,820.0,152,152,575,1395,1
11002,91,1205,1382.0,152,153,1405,1347,1
11003,91,229,796.0,154,154,536,1332,3
11004,91,1205,1421.0,154,155,1344,1326,3
11005,91,1208,205.0,159,159,483,689,1
11006,92,5,172.0,0,0,876,1048,4
11007,92,690,72.0,1,1,578,651,5
11008,92,1020,95.0,2,2,946,1041,6
11009,92,489,1356.0,4,5,970,887,1
11010,92,676,140.0,10,10,528,668,0
11011,92,520,219.0,14,14,715,935,4
11012,92,489,101.0,14,14,949,1051,4
11013,92,748,1284.0,17,18,668,512,0
11014,92,476,567.0,18,18,523,1091,1
11015,92,489,1073.0,18,19,1110,743,1
11016,92,676,338.0,19,19,754,1092,2
11017,92,486,520.0,20,20,517,1037,3
11018,92,489,894.0,20,21,1057,512,3
11019,92,486,575.0,21,21,524,1100,4
11020,92,266,31.0,23,23,545,577,6
11021,92,5,55.0,27,27,569,625,3
11022,92,676,77.0,28,28,582,659,4
11023,92,286,81.0,28,28,680,761,4
11024,92,132,36.0,36,36,919,956,5
11025,92,1020,100.0,40,40,634,735,2
11026,92,476,476.0,40,40,774,1250,2
11027,92,489,116.0,40,40,1250,1366,2
11028,92,489,541.0,40,41,1405,506,2
11029,92,489,805.0,41,42,1136,502,3
11030,92,486,552.0,42,42,520,1072,4
11031,92,828,50.0,42,42,1169,1219,4
11032,92,279,83.0,48,48,1094,1177,3
11033,92,1211,749.0,48,49,1187,497,3
11034,92,106,57.0,50,50,622,679,5
11035,92,748,974.0,52,53,1012,547,0
11036,92,1211,995.0,53,54,944,499,1
11037,92,1211,774.0,54,55,1176,511,2
11038,92,1212,181.0,55,55,924,1106,3
11039,92,1213,512.0,59,59,552,1064,0
11040,92,1211,852.0,59,60,1100,512,0
11041,92,1064,39.0,60,60,512,551,1
11042,92,1213,292.0,87,87,545,838,0
11043,92,712,42.0,88,88,498,540,1
11044,92,648,35.0,92,92,456,492,5
11045,92,489,380.0,94,94,764,1144,0
11046,92,489,792.0,94,95,1159,511,0
11047,92,1212,422.0,101,101,555,978,0
11048,92,763,927.0,101,102,1001,488,0
11049,92,270,126.0,102,102,1102,1229,1
11050,92,1214,968.0,107,108,977,505,6
11051,92,1215,190.0,109,109,510,701,1
11052,92,489,1027.0,109,110,844,431,1
11053,92,489,1166.0,119,120,284,10,4
11054,92,489,473.0,120,121,987,21,5
11055,92,1216,235.0,121,121,344,580,6
11056,92,489,899.0,121,122,604,63,6
11057,92,1079,44.0,122,122,262,306,0
11058,92,321,45.0,122,122,625,671,0
11059,92,489,35.0,127,127,539,575,5
11060,92,489,317.0,134,134,156,474,5
11061,92,489,922.0,134,135,561,44,5
11062,92,489,1077.0,135,136,433,71,6
11063,92,750,1333.0,141,142,114,8,5
11064,92,1217,503.0,142,142,19,523,6
11065,92,489,81.0,170,170,713,794,6
11066,92,797,52.0,172,172,97,149,1
11067,92,269,117.0,179,179,436,554,1
11068,92,1018,141.0,179,179,598,740,1
11069,92,488,1025.0,179,180,740,325,1
11070,92,489,105.0,182,183,1348,13,4
11071,92,1217,561.0,183,183,63,625,5
11072,92,601,34.0,203,203,417,451,4
11073,92,750,226.0,204,204,812,1038,5
11074,92,1218,409.0,209,209,686,1096,3
11075,92,489,130.0,209,209,1096,1226,3
11076,92,762,62.0,212,212,726,788,6
11077,92,489,33.0,216,216,329,363,3
11078,92,132,77.0,216,216,1145,1223,3
11079,92,953,172.0,220,220,606,779,0
11080,92,1219,284.0,223,223,528,813,3
11081,92,489,30.0,228,228,805,835,1
11082,92,489,171.0,228,228,840,1012,1
11083,92,489,30.0,228,228,1274,1305,1
11084,92,5,50.0,229,229,483,533,2
11085,92,954,565.0,231,231,537,1103,4
11086,92,1216,606.0,232,232,529,1135,5
11087,92,489,1331.0,232,233,1153,1044,5
11088,92,522,45.0,233,233,1199,1245,6
11089,92,489,637.0,233,234,1245,442,6
11090,92,1220,547.0,234,234,514,1062,0
11091,92,489,354.0,236,237,1152,67,2
11092,92,489,37.0,237,237,101,139,3
11093,92,489,503.0,237,237,142,645,3
11094,92,779,34.0,241,241,479,514,0
11095,92,132,98.0,246,246,1118,1217,5
11096,92,1220,922.0,250,250,516,1438,2
11097,92,1072,55.0,255,255,471,527,0
11098,92,954,1364.0,255,256,527,452,0
11099,92,954,205.0,257,257,638,843,2
11100,92,953,138.0,257,257,853,992,2
11101,92,954,98.0,257,257,1134,1233,2
11102,92,954,365.0,258,258,469,835,3
11103,92,1221,56.0,258,258,1040,1096,3
11104,92,1222,41.0,258,258,1318,1360,3
11105,92,1223,40.0,258,258,1384,1424,3
11106,92,1223,50.0,259,259,13,64,4
11107,92,1221,70.0,259,259,93,164,4
11108,92,1224,98.0,259,259,180,279,4
11109,92,1219,115.0,259,259,630,745,4
11110,92,1224,32.0,259,259,764,797,4
11111,92,1225,42.0,259,259,869,912,4
11112,92,1225,110.0,259,259,916,1027,4
11113,92,1222,118.0,259,259,1027,1145,4
11114,92,1222,252.0,259,259,1148,1401,4
11115,92,1222,305.0,260,260,53,359,5
11116,92,954,435.0,260,260,359,794,5
11117,92,954,691.0,260,261,800,52,5
11118,92,954,149.0,261,261,62,212,6
11119,92,953,167.0,261,261,258,425,6
11120,92,954,50.0,261,261,428,479,6
11121,92,954,989.0,261,262,493,43,6
11122,92,953,65.0,262,262,61,127,0
11123,92,954,106.0,262,262,408,514,0
11124,95,5,1744.0,0,2,1159,23,0
11125,95,5,145.0,8,8,611,756,1
11126,95,5,207.0,8,8,759,967,1
11127,95,1226,32.0,13,13,1078,1111,6
11128,95,1226,66.0,13,13,1179,1245,6
11129,95,697,30.0,18,18,1076,1107,4
11130,95,1227,51.0,80,80,263,314,3
11131,95,754,140.0,80,80,314,455,3
11132,95,1227,41.0,80,80,455,496,3
11133,95,1227,51.0,80,80,743,794,3
11134,95,754,140.0,80,80,794,935,3
11135,95,1227,41.0,80,80,935,976,3
11136,95,36,36.0,91,91,699,736,0
11137,95,5,683.0,145,146,986,230,5
11138,95,486,677.0,146,146,252,929,6
11139,95,5,594.0,146,147,946,101,6
11140,95,477,829.0,147,147,120,950,0
11141,95,5,511.0,147,148,969,40,0
11142,95,477,862.0,148,148,56,918,1
11143,95,5,550.0,148,149,941,51,1
11144,95,5,687.0,152,153,1025,272,5
11145,95,477,707.0,153,153,291,999,6
11146,95,5,535.0,153,154,1005,101,6
11147,95,477,1406.0,154,155,116,82,0
11148,95,477,828.0,155,155,101,929,1
11149,95,5,1427.0,165,166,1005,993,4
11150,95,5,1398.0,166,167,1021,980,5
11151,95,5,1427.0,169,170,980,967,1
11152,96,347,50.0,0,0,632,682,3
11153,96,5,74.0,0,0,697,771,3
11154,96,7,71.0,0,0,797,869,3
11155,96,7,54.0,0,0,892,947,3
11156,96,7,528.0,0,1,950,38,3
11157,96,5,635.0,1,1,59,695,4
11158,96,7,1009.0,1,2,732,302,4
11159,96,1171,237.0,2,2,327,565,5
11160,96,5,1434.0,4,5,62,56,0
11161,96,5,63.0,5,5,93,156,1
11162,96,933,99.0,5,5,245,345,1
11163,96,5,256.0,5,5,354,610,1
11164,96,5,622.0,6,6,65,687,2
11165,96,5,148.0,6,6,689,838,2
11166,96,7,623.0,6,7,857,40,2
11167,96,5,699.0,7,7,59,759,3
11168,96,7,710.0,7,8,777,48,3
11169,96,5,159.0,8,8,70,229,4
11170,96,25,339.0,8,8,236,575,4
11171,96,5,255.0,8,8,621,877,4
11172,96,7,1067.0,8,9,893,521,4
11173,96,5,927.0,9,10,778,266,5
11174,96,5,342.0,10,10,287,629,6
11175,96,347,60.0,10,10,631,691,6
11176,96,5,294.0,11,11,333,628,0
11177,96,1228,48.0,11,11,632,681,0
11178,96,5,143.0,11,11,691,834,0
11179,96,7,650.0,11,12,852,63,0
11180,96,5,527.0,12,12,77,605,1
11181,96,2,277.0,12,12,639,916,1
11182,96,7,573.0,12,13,932,65,1
11183,96,5,522.0,13,13,81,603,2
11184,96,347,79.0,13,13,608,688,2
11185,96,5,123.0,13,13,691,815,2
11186,96,103,655.0,13,14,850,66,2
11187,96,5,555.0,14,14,96,652,3
11188,96,347,115.0,14,14,681,797,3
11189,96,5,122.0,14,14,801,923,3
11190,96,7,576.0,14,15,941,78,3
11191,96,5,511.0,15,15,93,604,4
11192,96,347,209.0,17,17,607,817,6
11193,96,13,680.0,17,18,828,68,6
11194,96,5,641.0,18,18,98,739,0
11195,96,7,700.0,18,19,805,66,0
11196,96,5,1423.0,19,20,88,71,1
11197,96,347,44.0,20,20,639,683,2
11198,96,5,189.0,20,20,691,881,2
11199,96,7,624.0,20,21,896,80,2
11200,96,5,147.0,21,21,101,249,3
11201,96,347,44.0,21,21,249,293,3
11202,96,5,421.0,21,21,296,717,3
11203,96,7,787.0,21,22,735,83,3
11204,96,5,526.0,22,22,111,638,4
11205,96,347,270.0,22,22,640,910,4
11206,96,13,688.0,25,26,833,81,0
11207,96,5,813.0,26,26,117,931,1
11208,96,7,590.0,26,27,932,82,1
11209,96,5,686.0,32,32,86,772,0
11210,96,13,730.0,32,33,786,76,0
11211,96,5,678.0,33,33,96,774,1
11212,96,13,715.0,33,34,789,65,1
11213,96,5,522.0,34,34,91,614,2
11214,96,5,706.0,35,35,104,811,3
11215,96,13,717.0,35,36,825,102,3
11216,96,7,489.0,37,37,938,1428,5
11217,96,13,88.0,38,38,20,108,6
11218,96,25,112.0,38,38,122,235,6
11219,96,25,912.0,42,43,625,98,3
11220,96,5,719.0,43,43,118,838,4
11221,96,7,665.0,46,47,855,80,0
11222,96,7,92.0,48,48,809,901,2
11223,96,7,54.0,48,48,924,978,2
11224,96,7,41.0,48,48,980,1021,2
11225,96,7,1029.0,48,49,1023,613,2
11226,96,1229,31.0,52,52,569,601,6
11227,96,1230,60.0,52,52,606,667,6
11228,96,7,738.0,52,53,809,107,6
11229,96,5,769.0,53,53,128,897,0
11230,96,217,35.0,59,59,807,843,6
11231,96,7,469.0,59,59,862,1332,6
11232,96,132,101.0,71,71,244,346,4
11233,96,5,523.0,71,71,372,895,4
11234,96,1231,83.0,85,85,282,366,4
11235,96,1231,37.0,85,85,392,429,4
11236,96,13,185.0,88,88,801,986,0
11237,96,7,678.0,95,96,876,114,0
11238,96,5,471.0,96,96,133,605,1
11239,96,85,950.0,96,97,639,150,1
11240,96,5,688.0,97,97,164,852,2
11241,96,7,668.0,97,98,873,101,2
11242,96,5,89.0,98,98,123,213,3
11243,96,7,585.0,98,98,267,853,3
11244,96,7,915.0,106,107,1011,487,4
11245,96,7,715.0,107,108,862,138,5
11246,96,610,144.0,108,108,172,316,6
11247,96,7,345.0,108,108,352,697,6
